,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
158,Shenmue I & II,XOne,Sega,Sega,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.01m,21st Aug 18,28th Jul 18
159,Cooking Mama: Sweet Shop,3DS,Rising Star Games,Office Create,N/A,6.0,N/A,N/A,0.07m,0.03m,N/A,0.04m,0.00m,16th May 17,16th Jan 18
160,Dynasty Warriors 8: Empires,XOne,Tecmo Koei,Omega Force,N/A,N/A,N/A,N/A,0.07m,0.04m,0.02m,N/A,0.01m,24th Jan 15,N/A
161,Tales of Rebirth,PSP,Namco Bandai,Team Destiny,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,19th Mar 08,N/A
162,The Guy Game,XB,Gathering of Developers,Top Heavy Studios,N/A,N/A,N/A,N/A,0.07m,0.05m,0.02m,N/A,0.00m,30th Aug 04,N/A
163,Let's Ride! Dreamer,GBA,THQ,Independent Arts,N/A,N/A,N/A,N/A,0.07m,0.05m,0.02m,N/A,0.00m,10th Mar 06,N/A
164,Open Season,Wii,Ubisoft,Ubisoft Montreal,N/A,5.0,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.01m,30th Nov 06,N/A
165,Point Blank DS (JP sales),DS,Namco Bandai,Namco Bandai Games,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,13th Jun 06,N/A
166,Tecmo's Deception,PS,Tecmo,Tecmo,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,25th Jul 96,N/A
167,Ghost in the Shell: Stand Alone Complex,PSP,Bandai,G-Artists,N/A,5.7,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,26th Oct 05,N/A
168,G-Saviour,PS2,Sunrise Interactive,Atelier-Sai,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,14th Sep 00,N/A
169,Dave Mirra BMX Challenge,Wii,Crave Entertainment,Left Field Productions,N/A,N/A,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.01m,02nd Oct 07,N/A
170,Tomb Raider: Legend,DS,Eidos Interactive,Crystal Dynamics,N/A,6.5,N/A,N/A,0.07m,0.04m,0.02m,N/A,0.01m,14th Nov 06,N/A
171,futureU: The Prep Game for SAT,DS,Aspyr,Aspyr Media,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,14th Nov 08,N/A
172,Gintama DS: Yorozuya Daisoudou,DS,Namco Bandai,Banpresto,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,21st Sep 06,N/A
173,Pro Yakyuu Spirits 2014,PSV,Konami Digital Entertainment,Konami,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,20th Mar 14,09th Nov 18
174,Drake of the 99 Dragons,XB,Majesco,Idol FX,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,03rd Nov 03,N/A
175,DUSK,PC,New Blood Interactive,David Szymanski,N/A,N/A,N/A,0.07m,N/A,N/A,N/A,N/A,N/A,18th Dec 18,14th Jan 19
176,Kamen Rider: Battride War Genesis,PS4,Namco Bandai Games,Unknown,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,25th Feb 16,N/A
177,Godzilla (2014),PS3,Namco Bandai Games,Namco Bandai Games,N/A,N/A,N/A,N/A,0.07m,N/A,0.01m,0.06m,0.00m,14th Jul 15,N/A
178,Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,18th Mar 10,N/A
179,Neverland Card Battles,PSP,Yuke's,Idea Factory,N/A,N/A,N/A,N/A,0.07m,0.05m,N/A,N/A,0.02m,27th Oct 08,N/A
180,Crimson Sea 2,PS2,KOEI,Koei,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,30th Mar 04,N/A
181,Doraemon: Nobita to Himitsu Dougu Hakubutsukan,3DS,FuRyu Corporation,FuRyu Corporation,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,07th Mar 13,28th Dec 18
182,Genkai Tokki: Moero Crystal,PSV,Compile Heart,Compile Heart,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,25th Sep 15,21st Sep 18
183,Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,DS,Alchemist,Alchemist,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,26th Jun 08,N/A
184,Le Tour de France 2017,PS4,Focus Home Interactive,Cyanide Studio,N/A,N/A,N/A,N/A,0.07m,N/A,0.06m,N/A,0.01m,15th Jun 17,12th Aug 18
185,AMF Bowling Pinbusters!,DS,Vir2L Studios,4J Studios,N/A,N/A,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.00m,07th Jul 08,N/A
186,Middle-Earth: Shadow of War,PC,Warner Bros. Interactive Entertainment,Monolith Productions,N/A,N/A,N/A,N/A,0.07m,0.03m,0.04m,N/A,0.01m,10th Oct 17,10th Jan 18
187,Sushi Striker: The Way of Sushido,NS,Nintendo,Indies Zero,N/A,7.9,N/A,N/A,0.07m,0.02m,0.01m,0.03m,0.00m,08th Jun 18,23rd Jul 20
188,Mobile Suit Gundam: Try Age SP,3DS,Namco Bandai Games,Bandai Namco Games,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,17th Jul 14,28th Dec 18
189,Digimon World Championship,DS,Namco Bandai,epics,N/A,N/A,N/A,N/A,0.07m,0.00m,N/A,0.07m,0.00m,26th Aug 08,N/A
190,RayStorm,PS,Working Designs,Taito Corporation,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,30th Jun 97,N/A
191,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GC,Ubisoft,Phoenix Games Studio,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,08th Feb 05,N/A
192,Ant Nation,DS,Konami,Konami,N/A,N/A,N/A,N/A,0.07m,0.06m,0.01m,N/A,0.01m,08th Sep 09,N/A
193,City Shrouded in Shadow,PS4,Namco Bandai Games,Granzella,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,19th Oct 17,10th Jan 18
194,"Horrid Henry: The Good, The Bad and The Bugly",3DS,Asylum Entertainment,Asylum Entertainment,N/A,N/A,N/A,N/A,0.07m,N/A,0.06m,N/A,0.01m,25th Nov 11,N/A
195,Circuit Breakers,PS,Mindscape,Supersonic Software,N/A,5.9,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,02nd Sep 98,N/A
196,Trick DS-han: Kakushi Kami no Sumukan,DS,Konami,Konami,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,13th May 10,N/A
197,Catwoman,GC,Electronic Arts,Argonaut Games,N/A,5.3,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,20th Jul 04,N/A
198,Real Time Conflict: Shogun Empires,DS,Namco,Box Clever Interactive,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,21st Nov 05,N/A
199,Colosseum: Road to Freedom,PS2,KOEI,Goshow,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,20th Jul 05,N/A
200,Bionicle Heroes,X360,Eidos Interactive,Traveller's Tales,N/A,6.1,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.01m,15th Nov 06,N/A
201,Target: Terror,Wii,Konami,Leviathan Games,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,22nd Apr 08,N/A
202,BeatMania,PS2,Konami,Konami,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,28th Mar 06,N/A
203,Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,GBA,Banpresto,Inti Creates,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,0.00m,23rd Mar 06,N/A
204,Sprint Cars: Road to Knoxville,PS2,THQ,Big Ant Studios,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,26th Jul 06,N/A
205,Pizza Delivery Boy,Wii,Majesco,Attractive Games,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.00m,23rd Mar 10,N/A
206,Shrek's Carnival Craze Party Games,PS2,Activision,Ivolgamus,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,28th Oct 08,N/A
207,Dream Dance & Cheer,Wii,Zoo Games,Zoo Games,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.00m,27th Oct 09,N/A
208,Silpheed: The Lost Planet,PS2,Working Designs,"Treasure Co., Ltd.",N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,23rd Apr 01,N/A
209,Billy's Boot Camp: Wii de Enjoy Diet!,Wii,Rocket Company,Rocket Company,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,21st Apr 11,N/A
210,Alpha and Omega,DS,Storm City Games,Sparkworkz,N/A,N/A,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.00m,14th Sep 10,N/A
211,SG/ZH: School Girl/Zombie Hunter,PS4,Aksys Games,Tamsoft,N/A,N/A,N/A,N/A,0.07m,0.04m,N/A,0.02m,0.01m,17th Nov 17,17th Sep 18
212,Subnautica,XOne,Gearbox Software,Unknown Worlds Entertainment,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,04th Dec 18,16th Jul 18
213,Spartan: Total Warrior,GC,Sega,The Creative Assembly,N/A,7.1,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,27th Oct 05,N/A
214,Pitfall: The Lost Expedition,XB,Activision,Edge of Reality,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,18th Feb 04,N/A
215,Miracle Girls Festival,PSV,Sega,Sega,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,17th Dec 15,21st Sep 18
216,Fantastic Four,PS,Acclaim Entertainment,Probe Entertainment Limited,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,30th Sep 97,N/A
217,R.B.I. Baseball 18,PS4,MLB Advanced Media,MLB Advanced Media,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,20th Mar 18,27th Feb 18
218,Broken Sword 5: The Serpent's Curse,PS4,Unbalance,Revolution Software,N/A,N/A,N/A,N/A,0.07m,N/A,0.06m,N/A,0.01m,26th Apr 19,13th Aug 18
219,Higurashi no Naku Koro ni Matsuri: Kakera Asobi,PS2,Alchemist,07th Expansion,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,20th Dec 07,N/A
220,Titanic Mystery,DS,O-Games,PlayV,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.01m,03rd Apr 12,N/A
221,Cartoon Network: Punch Time Explosion XL,PS3,Crave Entertainment,Papaya Studios,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,08th Nov 11,N/A
222,River City Ransom EX,GBA,Atlus,Million,N/A,N/A,N/A,N/A,0.07m,0.05m,0.02m,N/A,0.00m,25th May 04,N/A
223,San Goku Shi Taisen Ten,DS,Sega,Sega,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,07th Aug 08,N/A
224,Heavenly Guardian,Wii,UFO Interactive,Starfish,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,22nd Apr 08,N/A
225,SimCity 4: Deluxe Edition,PC,Electronic Arts,Maxis,N/A,N/A,N/A,N/A,0.07m,N/A,0.06m,N/A,0.01m,22nd Sep 03,N/A
226,I am Setsuna,PSV,Square Enix,Tokyo RPG Factory,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,18th Feb 16,22nd Feb 19
227,Fairy Tail: Zelef Kakusei,PSP,Konami,Konami,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,22nd Mar 12,28th Dec 18
228,My Dress-Up,DS,O-Games,Oxygen Interactive,N/A,N/A,N/A,N/A,0.07m,0.06m,0.01m,N/A,0.01m,23rd Oct 08,N/A
229,Strike Point,PS,American Technos,"MotiveTime, Ltd.",N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,01st Sep 96,N/A
230,Top Gun,PS3,505 Games,Doublesix,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,14th Jun 11,N/A
231,Crazy Taxi 2,DC,Sega,Hitmaker,N/A,8.3,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,28th May 01,N/A
232,Dragon Slayer: Eiyuu Densetsu,SNES,Epoch,Nihon Falcom Corporation,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,14th Feb 92,N/A
233,Dragon Slayer: The Legend of Heroes,SNES,Epoch,Nihon Falcom Corporation,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,14th Feb 92,14th Dec 18
234,Zumba Fitness Core,Wii,Majesco Entertainment,Zoe Mode,N/A,N/A,N/A,N/A,0.07m,N/A,0.06m,N/A,0.00m,16th Oct 12,28th Dec 18
235,Dynasty Warriors DS: Fighter's Battle,DS,KOEI,Omega Force,N/A,N/A,N/A,N/A,0.07m,0.04m,0.00m,0.03m,0.00m,25th Jul 07,N/A
236,Street Fighter II': Special Champion Edition (JP weekly sales),GEN,Capcom,Unknown,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,27th Sep 93,N/A
237,PriPara Mezameyo! Megami no Dress Design,3DS,Takara Tomy,Takara Tomy,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,10th Nov 16,28th Jul 18
238,Tom and Jerry in War of the Whiskers,GC,NewKidCo,VIS Entertainment,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,04th Jan 03,N/A
239,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,Namco Bandai,Namco Tales Studio,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,04th Mar 10,N/A
240,Anubis II,Wii,UFO Interactive,Data Design Interactive,N/A,1.5,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.01m,18th Sep 07,N/A
241,Famicom Mini: Wrecking Crew,GBA,Nintendo,Nintendo,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,0.00m,21st May 04,N/A
242,The Voice,PS3,Activision,Zoe Mode,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,21st Oct 14,16th Mar 18
243,Suzumiya Haruhi no Gekidou,Wii,Kadokawa Shoten,Kadokawa Shoten,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,22nd Jan 09,N/A
244,Football Manager 2010,PC,Sega,Sports Interactive,N/A,8.7,N/A,N/A,0.07m,N/A,0.06m,N/A,0.01m,03rd Nov 09,N/A
245,NAtURAL DOCtRINE,PSV,NIS America,Kadokawa Games,N/A,N/A,N/A,N/A,0.07m,0.02m,0.01m,0.03m,0.01m,30th Sep 14,23rd Nov 18
246,Major League Baseball 2K10,PSP,2K Sports,Visual Concepts,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,02nd Mar 10,N/A
247,Terraria,PS4,505 Games,Re-Logic,N/A,N/A,N/A,N/A,0.07m,N/A,0.05m,0.01m,0.01m,02nd Dec 14,19th Mar 18
248,Minecraft: Story Mode,WiiU,Mojang,Telltale Games,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.01m,13th Dec 16,22nd Mar 18
249,Space Hulk: Vengeance of the Blood Angels,PS,Electronic Arts,Key Game,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,01st Jan 96,N/A
250,Robot Alchemic Drive,PS2,Enix,Sandlot,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,04th Nov 02,N/A
251,Tokyo Beat Down,DS,Atlus,Success,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,31st Mar 09,N/A
252,Digimon All-Star Rumble,X360,Namco Bandai Games,PROPE,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.01m,11th Nov 14,N/A
253,Motor Toon Grand Prix (Japan),PS,Sony Computer Entertainment,Sony Computer Entertainment Japan,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.06m,0.00m,16th Dec 94,N/A
254,Dino Master: Dig Discover Duel,DS,Majesco,Creative Office,N/A,2.5,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.00m,25th May 06,N/A
255,Ken to Mahou to Gakuen Mono. 3,PS3,Acquire,ZeroDiv,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,07th Oct 10,N/A
256,Fable: The Lost Chapters,PC,Microsoft Game Studios,Lionhead Studios,N/A,8.3,N/A,N/A,0.07m,0.01m,0.05m,N/A,0.01m,20th Sep 05,N/A
257,Hikaru no Go: Heian Gensou Ibunroku,PS,Konami,Tenky,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.06m,0.00m,30th May 02,N/A
258,Accel World vs. Sword Art Online: Millennium Twilight,PSV,Namco Bandai Games,Namco Bandai Games,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,07th Jul 17,04th Jul 18
259,Samurai Shodown,NG,SNK,SNK Corporation,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,11th Aug 93,N/A
260,Sesame Street: Cookie's Counting Carnival,PC,Warner Bros. Interactive,Black Lantern Studios,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,20th Oct 10,N/A
261,OverBlood 2,PS,Evolution Games,Riverhillsoft,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.06m,0.00m,13th Apr 01,N/A
262,Operation: Vietnam,DS,Majesco,Coyote Console,N/A,N/A,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.00m,20th Aug 07,N/A
263,Fighter Maker 2,PS2,Agetec,Enterbrain,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,12th Nov 02,N/A
264,Lifeline,PS2,Konami,Sony Computer Entertainment,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,02nd Mar 04,N/A
265,Dragon Valor,PS,Namco,Namco,N/A,6.1,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,16th Oct 00,N/A
266,Judie no Atelier: Guramnat no Renkinjutsushi,PS2,Gust,Gust,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,27th Jun 02,N/A
267,Bad Apple Wars,PSV,Aksys Games,Aksys Games,N/A,N/A,N/A,N/A,0.07m,0.02m,N/A,0.04m,0.01m,13th Oct 17,21st Sep 18
268,Jake Power: Handyman,DS,Ubisoft,Magic Pockets,N/A,N/A,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.01m,11th Mar 09,N/A
269,NHL 2005,GC,EA Sports,EA Canada,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,20th Sep 04,N/A
270,Midway Arcade Treasures 3,GC,Midway Games,Digital Eclipse,N/A,6.1,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,26th Oct 05,N/A
271,Firefighter F.D.18,PS2,Konami,Konami Computer Entertainment Tokyo,N/A,5.9,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,09th Mar 04,N/A
272,Warhammer: The End Times - Vermintide,PS4,Games Workshop,Fatshark,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,04th Oct 16,11th Aug 18
273,Port Royale 3,X360,Kalypso Media,Gaming Minds Studios,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,02nd Oct 12,04th Dec 18
274,Ultimate Board Game Collection,PSP,Valcon Games,Jack of All Games,N/A,N/A,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.01m,01st May 07,N/A
275,Mega Man X4,SAT,Capcom,Capcom,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,31st Jul 97,N/A
276,Classic Action: Devilish,DS,UFO Interactive,Starfish,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,09th May 07,N/A
277,Jackass the Game DS,DS,Red Mile Entertainment,Sensory Sweep Studios,N/A,N/A,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.01m,08th Jan 08,N/A
278,One Piece Unlimited World: Red,WiiU,Namco Bandai Games,Ganbarion,N/A,N/A,N/A,N/A,0.07m,N/A,0.04m,0.03m,0.00m,31st Jul 14,19th Oct 18
279,Generator Rex: Agent of Providence,DS,Activision,Virtuos,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.01m,01st Nov 11,15th Jan 19
280,Disgaea 1 Complete,PS4,NIS America,Nippon Ichi Software,N/A,N/A,N/A,N/A,0.07m,0.04m,N/A,0.01m,0.01m,09th Oct 18,19th Feb 19
281,Power Pro GB,GB,Konami,Konami,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,26th Mar 98,N/A
282,Resident Evil 6,XOne,Capcom,Capcom,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,29th Mar 16,30th Mar 18
283,Sudoku Fever,GBA,Take-Two Interactive,Global Star Software,N/A,N/A,N/A,N/A,0.07m,0.05m,0.02m,N/A,0.00m,09th Feb 06,N/A
284,Street Fighter 30th Anniversary Collection,XOne,Capcom,Capcom,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.01m,29th May 18,07th Nov 18
285,Dragon Ball Z: Battle of Z,X360,Namco Bandai Games,ArtDink,N/A,N/A,N/A,N/A,0.07m,0.01m,0.05m,0.00m,0.00m,28th Jan 14,18th Oct 18
286,The Putter Golf,PS,Agetec,Amedio,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,26th Sep 01,N/A
287,Xbox Live Arcade Unplugged Volume 1,X360,Microsoft,Various,N/A,7.4,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.01m,05th Sep 06,N/A
288,Hakuouki: Junsouroku,PS3,Aksys Games,Idea Factory,N/A,N/A,N/A,N/A,0.07m,0.03m,N/A,0.03m,0.01m,06th May 14,N/A
289,The Powerpuff Girls: Relish Rampage,GC,BAM! Entertainment,VIS Entertainment,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,15th Dec 03,N/A
290,Atelier Sophie: The Alchemist of the Mysterious Book,PSV,Tecmo Koei,Gust,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,07th Jun 16,07th Jan 18
291,Super Real Mahjong Graffiti,SAT,Seta Corporation,Seta Corporation,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,24th Nov 95,N/A
292,Ninja Warriors,SNES,Taito,Natsume,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,01st Jan 94,N/A
293,Army Men: RTS,GC,Global Star Software,Pandemic Studios,N/A,6.9,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,02nd Nov 04,N/A
294,Zettai Onkan Otoda Master,DS,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,02nd Aug 07,N/A
295,Dragoneer's Aria,PSP,NIS America,Hit Maker,N/A,5.2,N/A,N/A,0.07m,0.02m,0.00m,0.05m,0.00m,21st Aug 07,N/A
296,TigerShark,PS,GT Interactive,n-Space,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,31st Mar 97,N/A
297,Jewel Quest 5: The Sleepless Star,PC,ValuSoft,iWin,N/A,N/A,N/A,N/A,0.07m,0.04m,0.02m,N/A,0.01m,15th Feb 11,28th Dec 18
298,Backyard NFL Football '09,DS,Atari,Humongous Entertainment,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,21st Oct 08,N/A
299,Ghostbusters (2016),XOne,Activision,FireForge Games,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,12th Jul 16,17th Sep 18
300,N+,DS,Atari,SilverBirch Studios,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.00m,26th Aug 08,N/A
301,Norse by Norsewest: The Return of the Lost Vikings,PS,Interplay,Beam Software,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,17th Nov 97,N/A
302,Dragon's Crown Pro,PS4,Atlus,Vanillaware,N/A,N/A,N/A,N/A,0.07m,N/A,0.03m,0.03m,0.00m,15th May 18,23rd Feb 18
303,Obscure,PS2,DreamCatcher Interactive,Hydravision Entertainment,N/A,6.8,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,06th Apr 05,N/A
304,Sega Soccer Slam,GC,Sega,Black Box Games,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,18th Mar 02,N/A
305,The Sims 2: Seasons,PC,Electronic Arts,Maxis,N/A,N/A,N/A,N/A,0.07m,0.01m,0.04m,N/A,0.01m,27th Feb 07,N/A
306,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,DS,Takara Tomy,Takara Tomy,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,01st May 08,N/A
307,Ultimate Marvel vs. Capcom 3,X360,Capcom,Capcom,N/A,8.3,N/A,N/A,0.07m,N/A,0.03m,0.04m,0.00m,15th Nov 11,N/A
308,Sherlock Holmes: Crimes & Punishments,PS3,Focus Home Interactive,Frogwares,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,30th Sep 14,18th Apr 18
309,Shin Lucky * Star: Moe Drill ~Tabidachi~,DS,Kadokawa Shoten,Type-Moon,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,24th May 07,N/A
310,ZhuZhu Pets: Quest for Zhu,DS,Activision,Activision,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,27th Sep 11,N/A
311,Deep Labyrinth,DS,Atlus,Unknown,7.0,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.00m,15th Aug 06,N/A
312,WipEout HD Fury,PS3,Sony Computer Entertainment,Studio Liverpool,N/A,9.1,N/A,N/A,0.07m,N/A,0.06m,N/A,0.01m,14th Oct 09,N/A
313,DefCon 5,PS,Data East,Millennium Interactive,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.00m,23rd Nov 95,N/A
314,Pipe Mania,PSP,Empire Interactive,Razorworks Studios,N/A,N/A,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.01m,26th Sep 08,N/A
315,Mario Tennis,VC,Nintendo,Camelot Software Planning,N/A,N/A,N/A,N/A,0.07m,N/A,0.06m,0.00m,0.01m,28th Jun 10,N/A
316,Microsoft Flight Simulator 2004: A Century of Flight,PC,Microsoft Game Studios,Microsoft Game Studios,N/A,N/A,N/A,N/A,0.07m,N/A,0.06m,N/A,0.01m,29th Jul 03,N/A
317,Secret Service: Ultimate Sacrifice,PS2,Activision,Tigon,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,04th Nov 08,N/A
